rpm/max,gas,brake,in_first_gear,in_overdrive,shift_status,jump_gears
0.2535990599193563,0.7950350626549436,0.0,0.0,1,0.0,1
0.2964827928803941,0.9186231468865562,0.0,0.0,1,0.0,1
0.26542232409140526,0.9364405753798035,0.0,0.0,1,0.0,1
0.28705113155626993,0.9323894705567941,0.0,0.0,1,0.0,1
0.280700353613163,0.8498595180415558,0.0,0.0,1,0.0,1
0.18423962864970414,0.8188147084178237,0.0,0.0,1,0.0,1
0.33248543200955083,0.8833823128077704,0.0,0.0,1,0.0,1
0.1963704722667739,0.9248389446424006,0.0,0.0,1,0.0,1
0.29426364190969345,0.7592056792478761,0.0,0.0,1,0.0,1
0.23070215218601142,0.9313914406457497,0.0,0.0,1,0.0,1
0.31284414268105654,0.9507599258928442,0.0,0.0,1,0.0,1
0.22662817040450037,0.8788882460084442,0.0,0.0,1,0.0,1
0.34710960733044316,0.799356065315896,0.0,0.0,1,0.0,1
0.15751182030950617,0.9351596385044109,0.0,0.0,1,0.0,1
0.19261333921098706,0.8207471648615945,0.0,0.0,1,0.0,1
0.24879617890547848,0.7773295316716802,0.0,0.0,1,0.0,1
0.32298321038062605,0.9346734482325763,0.0,0.0,1,0.0,1
0.2744548816278567,0.9797533085217716,0.0,0.0,1,0.0,1
0.20545111750081557,0.8534731082910689,0.0,0.0,1,0.0,1
0.36141115420445696,0.7649441122120195,0.0,0.0,1,0.0,1
0.2730557647212585,0.8620298544024346,0.0,0.0,1,0.0,1
0.32440584922642324,0.8219529597816309,0.0,0.0,1,0.0,1
0.34180250748513574,0.9173608157266983,0.0,0.0,1,0.0,1
0.33591259367654985,0.88130482123723,0.0,0.0,1,0.0,1
0.28829108925734614,0.8687330912309297,0.0,0.0,1,0.0,1
0.29685839869373676,0.9023955534497328,0.0,0.0,1,0.0,1
0.19053814508395708,0.8220941200298941,0.0,0.0,1,0.0,1
0.2766238953443493,0.8959655704277337,0.0,0.0,1,0.0,1
0.22175622503027792,0.8137595237117323,0.0,0.0,1,0.0,1
0.2879322814545824,0.8710074748921108,0.0,0.0,1,0.0,1
0.2932666309220727,0.9340265449353687,0.0,0.0,1,0.0,1
0.3170843217653211,0.7540597922766025,0.0,0.0,1,0.0,1
0.1648661439652689,0.8552676759124971,0.0,0.0,1,0.0,1
0.34342606149222793,0.9266021746766324,0.0,0.0,1,0.0,1
0.17510479397479392,0.8321123476498611,0.0,0.0,1,0.0,1
0.301923137407316,0.8929733584666626,0.0,0.0,1,0.0,1
0.19792997040347607,0.7679339773286318,0.0,0.0,1,0.0,1
0.28576853879823866,0.9825868922147653,0.0,0.0,1,0.0,1
0.2603936602815763,0.9530395367264245,0.0,0.0,1,0.0,1
0.27315842152504716,0.8699461217103979,0.0,0.0,1,0.0,1
0.27604059585016216,0.8157324256458991,0.0,0.0,1,0.0,1
0.20468526931934966,0.7540637548804362,0.0,0.0,1,0.0,1
0.1746032594892163,0.997629213009785,0.0,0.0,1,0.0,1
0.3393516616475939,0.8386428913611117,0.0,0.0,1,0.0,1
0.33942584554672606,0.9204644476412025,0.0,0.0,1,0.0,1
0.22057415237348038,0.847378499270512,0.0,0.0,1,0.0,1
0.20151351527871614,0.8496869793857068,0.0,0.0,1,0.0,1
0.1788639656608621,0.8147188279470915,0.0,0.0,1,0.0,1
0.19652833275563747,0.7999857007311049,0.0,0.0,1,0.0,1
0.33101717409216797,0.8124272691350342,0.0,0.0,1,0.0,1
0.3515783897897393,0.9252121487572861,0.0,0.0,1,0.0,1
0.16674529293829235,0.8672199716826894,0.0,0.0,1,0.0,1
0.22205949966198676,0.9900460034814096,0.0,0.0,1,0.0,1
0.3550493769385113,0.7739659605824344,0.0,0.0,1,0.0,1
0.22203240062326468,0.7567139706803155,0.0,0.0,1,0.0,1
0.2647325083193333,0.92485838405888,0.0,0.0,1,0.0,1
0.2553533542924479,0.8699422563150414,0.0,0.0,1,0.0,1
0.18937251376161973,0.8973755824711631,0.0,0.0,1,0.0,1
0.19232984154395283,0.8252930581801747,0.0,0.0,1,0.0,1
0.26497595924910083,0.9312191157065266,0.0,0.0,1,0.0,1
0.18548796261587253,0.9628804142212795,0.0,0.0,1,0.0,1
0.32759762997442254,0.8468886008515566,0.0,0.0,1,0.0,1
0.2921540627697448,0.9456647809351197,0.0,0.0,1,0.0,1
0.17353679833423752,0.8101876035784163,0.0,0.0,1,0.0,1
0.2713183056038863,0.8872524144905709,0.0,0.0,1,0.0,1
0.18510181973617928,0.8943109911352718,0.0,0.0,1,0.0,1
0.27226275604863337,0.9704595526396739,0.0,0.0,1,0.0,1
0.20603108548539764,0.8285837694192215,0.0,0.0,1,0.0,1
0.28823923355097136,0.8757165903956338,0.0,0.0,1,0.0,1
0.16922506422563582,0.7536123966908939,0.0,0.0,1,0.0,1
0.3230086477511179,0.7592467773331208,0.0,0.0,1,0.0,1
0.24049833477087632,0.8528642287097628,0.0,0.0,1,0.0,1
0.2672129090566233,0.8575923854141629,0.0,0.0,1,0.0,1
0.1776251638560334,0.8903021296429393,0.0,0.0,1,0.0,1
0.2778697778961041,0.8868765796029904,0.0,0.0,1,0.0,1
0.3352171968787889,0.9403379935346667,0.0,0.0,1,0.0,1
0.33685922433536664,0.7525084940000635,0.0,0.0,1,0.0,1
0.17864326163438093,0.96882592086285,0.0,0.0,1,0.0,1
0.2733211323039002,0.9938130431546095,0.0,0.0,1,0.0,1
0.2751105082708183,0.9880139158422494,0.0,0.0,1,0.0,1
0.325144227242658,0.811549325759934,0.0,0.0,1,0.0,1
0.36113898863960714,0.7590738081913447,0.0,0.0,1,0.0,1
0.35899097072540553,0.7819548092328913,0.0,0.0,1,0.0,1
0.15582081607270393,0.8760363821740642,0.0,0.0,1,0.0,1
0.15450105550442553,0.9468676672336303,0.0,0.0,1,0.0,1
0.18732142387747805,0.806060588927528,0.0,0.0,1,0.0,1
0.189376199966307,0.8037952878049834,0.0,0.0,1,0.0,1
0.33955026955853473,0.7779650979305326,0.0,0.0,1,0.0,1
0.31224976684876604,0.835710071673888,0.0,0.0,1,0.0,1
0.1766739968525516,0.8668151429143455,0.0,0.0,1,0.0,1
0.32583872840896044,0.9866010737717771,0.0,0.0,1,0.0,1
0.17794743624693937,0.7867796141915523,0.0,0.0,1,0.0,1
0.31898805610833525,0.8320783031630314,0.0,0.0,1,0.0,1
0.3124236714120889,0.7596286991568875,0.0,0.0,1,0.0,1
0.256575586368107,0.8242172658793647,0.0,0.0,1,0.0,1
0.3468585745130506,0.9350787664632647,0.0,0.0,1,0.0,1
0.3461818058998296,0.9174282410794721,0.0,0.0,1,0.0,1
0.2356550352127625,0.9190811145294244,0.0,0.0,1,0.0,1
0.1501977309006652,0.8267319930650936,0.0,0.0,1,0.0,1
0.23547335153532753,0.9568540065373327,0.0,0.0,1,0.0,1
0.3040255361512763,0.876080332378895,0.0,0.0,1,0.0,1
0.36179329691392614,0.8138298239383612,0.0,0.0,1,0.0,1
0.18244204359083727,0.8452064236194574,0.0,0.0,1,0.0,1
0.3627441503858234,0.882573928171285,0.0,0.0,1,0.0,1
0.3091702504698599,0.923323393742512,0.0,0.0,1,0.0,1
0.2525424511796015,0.8020670863351924,0.0,0.0,1,0.0,1
0.16690890068475134,0.7957847977774333,0.0,0.0,1,0.0,1
0.3385572075047902,0.9857838075229142,0.0,0.0,1,0.0,1
0.2257237038818779,0.8637222451262803,0.0,0.0,1,0.0,1
0.23286452631293547,0.98170221795761,0.0,0.0,1,0.0,1
0.15643435209617448,0.8474650004438644,0.0,0.0,1,0.0,1
0.21972215387641697,0.8337073235761813,0.0,0.0,1,0.0,1
0.34294537826111915,0.7912457332674375,0.0,0.0,1,0.0,1
0.3247818105581418,0.8364304631460786,0.0,0.0,1,0.0,1
0.2310169248258202,0.8397025465835843,0.0,0.0,1,0.0,1
0.1903121772189177,0.8499016777453458,0.0,0.0,1,0.0,1
0.26543570973842034,0.7589026996759068,0.0,0.0,1,0.0,1
0.20192815290195598,0.9051456373652109,0.0,0.0,1,0.0,1
0.2034765042433359,0.7747453108206268,0.0,0.0,1,0.0,1
0.23877657288353918,0.7516516857832584,0.0,0.0,1,0.0,1
0.19095391226090722,0.8983782785639116,0.0,0.0,1,0.0,1
0.20543204264378417,0.8828730986698665,0.0,0.0,1,0.0,1
0.3264115695116616,0.8806432053884039,0.0,0.0,1,0.0,1
0.3185160801360913,0.8879667047897128,0.0,0.0,1,0.0,1
0.15878021317737534,0.8524698155507567,0.0,0.0,1,0.0,1
0.19148906313739902,0.8262472908677182,0.0,0.0,1,0.0,1
0.24691508246797828,0.9984338469923293,0.0,0.0,1,0.0,1
0.320833445917559,0.9510538700603697,0.0,0.0,1,0.0,1
0.23834040238427157,0.9741937020660367,0.0,0.0,1,0.0,1
0.2984041386693336,0.9334569060663145,0.0,0.0,1,0.0,1
0.3338956169966262,0.8536416627318124,0.0,0.0,1,0.0,1
0.18510689078393974,0.7590890852134666,0.0,0.0,1,0.0,1
0.30478704310316085,0.9752164101822971,0.0,0.0,1,0.0,1
0.15108702082201328,0.770080071968921,0.0,0.0,1,0.0,1
0.20601497078353764,0.9572742031750656,0.0,0.0,1,0.0,1
0.22514130611919586,0.8780516479263094,0.0,0.0,1,0.0,1
0.21406166046579794,0.8689434976460358,0.0,0.0,1,0.0,1
0.3230715974356789,0.9289335610573618,0.0,0.0,1,0.0,1
0.23500757173860976,0.8014311105154445,0.0,0.0,1,0.0,1
0.240318561254496,0.8104983585142291,0.0,0.0,1,0.0,1
0.17581393873583137,0.8124091429187087,0.0,0.0,1,0.0,1
0.30002139003576844,0.9797442628201607,0.0,0.0,1,0.0,1
0.29565442522785135,0.766862541931377,0.0,0.0,1,0.0,1
0.308725053104978,0.9980190242965761,0.0,0.0,1,0.0,1
0.2719689881113002,0.8594528644070676,0.0,0.0,1,0.0,1
0.3445182713283509,0.7705792880672004,0.0,0.0,1,0.0,1
0.18827798535524723,0.8534128160423082,0.0,0.0,1,0.0,1
0.33924953933282787,0.7793577365196397,0.0,0.0,1,0.0,1
0.309954801683207,0.8954551330813832,0.0,0.0,1,0.0,1
0.25270089471701773,0.9861726897768484,0.0,0.0,1,0.0,1
0.2499531807194878,0.8293186301841751,0.0,0.0,1,0.0,1
0.2601208472275349,0.9526670648672481,0.0,0.0,1,0.0,1
0.24337429381461806,0.8640546101756931,0.0,0.0,1,0.0,1
0.2919952650153666,0.8228053763052289,0.0,0.0,1,0.0,1
0.27516147192551105,0.9633866030061248,0.0,0.0,1,0.0,1
0.24617313013058653,0.8075691523323909,0.0,0.0,1,0.0,1
0.24964679700207243,0.8267076323202821,0.0,0.0,1,0.0,1
0.27201869094241654,0.7501456591045697,0.0,0.0,1,0.0,1
0.2595176802363773,0.8277225686373565,0.0,0.0,1,0.0,1
0.2362922691808434,0.9112933856940595,0.0,0.0,1,0.0,1
0.3212730297009775,0.8196380389011956,0.0,0.0,1,0.0,1
0.21113050131198735,0.7785577465216751,0.0,0.0,1,0.0,1
0.15826526841634747,0.8789481324122645,0.0,0.0,1,0.0,1
0.2642716544582745,0.9931308787288736,0.0,0.0,1,0.0,1
0.3382629046817024,0.9839480347295599,0.0,0.0,1,0.0,1
0.24164899633139048,0.80579293926176,0.0,0.0,1,0.0,1
0.22614599243912284,0.9787444723719524,0.0,0.0,1,0.0,1
0.25997174642600124,0.7521130472479189,0.0,0.0,1,0.0,1
0.16598468692330043,0.8563212101795574,0.0,0.0,1,0.0,1
0.1704963147527528,0.8488072913257139,0.0,0.0,1,0.0,1
0.3554034985031117,0.9169350089106726,0.0,0.0,1,0.0,1
0.32279316238598016,0.9888934137199427,0.0,0.0,1,0.0,1
0.21513281900552636,0.7763767647817432,0.0,0.0,1,0.0,1
0.2448879895051208,0.8138105430572833,0.0,0.0,1,0.0,1
0.27673376206472367,0.8535828764620481,0.0,0.0,1,0.0,1
0.3014619478648881,0.802780585852677,0.0,0.0,1,0.0,1
0.15020592884060197,0.7937961145374693,0.0,0.0,1,0.0,1
0.20878040923607621,0.9286441648519695,0.0,0.0,1,0.0,1
0.27734357460549075,0.8886886833152235,0.0,0.0,1,0.0,1
0.26685662838628965,0.9511198654453834,0.0,0.0,1,0.0,1
0.25927584161922523,0.8324823932055689,0.0,0.0,1,0.0,1
0.2121662634107708,0.9998769290448035,0.0,0.0,1,0.0,1
0.30346240489044957,0.9960762383883033,0.0,0.0,1,0.0,1
0.1892455994183958,0.8957122147103231,0.0,0.0,1,0.0,1
0.22845465053921848,0.8963155664443416,0.0,0.0,1,0.0,1
0.15248074069690548,0.7836095409998012,0.0,0.0,1,0.0,1
0.19217562508093894,0.9686677819904495,0.0,0.0,1,0.0,1
0.16427752590735845,0.8291790195851363,0.0,0.0,1,0.0,1
0.3276746110664704,0.9856450877862458,0.0,0.0,1,0.0,1
0.19462411184651981,0.8833661379151269,0.0,0.0,1,0.0,1
0.20534469460499374,0.8459023487158169,0.0,0.0,1,0.0,1
0.18705147935974986,0.9899364752166435,0.0,0.0,1,0.0,1
0.2017588320793005,0.8633988174754451,0.0,0.0,1,0.0,1
0.15673944413789162,0.7797238454452442,0.0,0.0,1,0.0,1
0.15149225256158572,0.9163254876512394,0.0,0.0,1,0.0,1
0.21105733321157183,0.9390121197599145,0.0,0.0,1,0.0,1
0.18933000599390098,0.8225891604555793,0.0,0.0,1,0.0,1
0.22974669605459364,0.9177214094637298,0.0,0.0,1,0.0,1
0.3285459765385341,0.8954720350396923,0.0,0.0,1,0.0,1
0.2685417431074408,0.9545229880084369,0.0,0.0,1,0.0,1
0.19320268403259383,0.8930702526430225,0.0,0.0,1,0.0,1
0.1825578649766458,0.908059704928356,0.0,0.0,1,0.0,1
0.23307758008508384,0.7879945428780695,0.0,0.0,1,0.0,1
0.24287674537758153,0.8269211292968639,0.0,0.0,1,0.0,1
0.2768429951247845,0.9365448505728079,0.0,0.0,1,0.0,1
0.172294628872444,0.8726193413923246,0.0,0.0,1,0.0,1
0.2652870438688431,0.7850403394945987,0.0,0.0,1,0.0,1
0.16720071997806088,0.9699842008598429,0.0,0.0,1,0.0,1
0.20300512067506837,0.895718582996206,0.0,0.0,1,0.0,1
0.3631460542897472,0.9844757360090972,0.0,0.0,1,0.0,1
0.3268493324111331,0.8604440474525115,0.0,0.0,1,0.0,1
0.279002828560712,0.8648019045433972,0.0,0.0,1,0.0,1
0.24844156705579756,0.8215248033180262,0.0,0.0,1,0.0,1
0.3438237677213637,0.9141006110593782,0.0,0.0,1,0.0,1
0.3616842380335849,0.7814965692920266,0.0,0.0,1,0.0,1
0.2770317132008687,0.9269324827091432,0.0,0.0,1,0.0,1
0.18688447425017243,0.97954423526083,0.0,0.0,1,0.0,1
0.1728871234981132,0.8402229606092951,0.0,0.0,1,0.0,1
0.34515166684543075,0.8652341919994742,0.0,0.0,1,0.0,1
0.22335932729836483,0.7943217662691029,0.0,0.0,1,0.0,1
0.34483079184901105,0.8105896089523451,0.0,0.0,1,0.0,1
0.2524675113967066,0.9636050743209587,0.0,0.0,1,0.0,1
0.22607184507867417,0.7792293118235822,0.0,0.0,1,0.0,1
0.32053846614957804,0.7834482912710241,0.0,0.0,1,0.0,1
0.2045424936422854,0.7587300854324882,0.0,0.0,1,0.0,1
0.291314352568414,0.9328606179406359,0.0,0.0,1,0.0,1
0.29003960036443877,0.8789995321188013,0.0,0.0,1,0.0,1
0.15384028288385537,0.9897971923091651,0.0,0.0,1,0.0,1
0.19160244467807083,0.8634296527039172,0.0,0.0,1,0.0,1
0.19129935918882662,0.7948044517519578,0.0,0.0,1,0.0,1
0.36172233202563264,0.8813076638585025,0.0,0.0,1,0.0,1
0.23855304374723718,0.793407174871529,0.0,0.0,1,0.0,1
0.17358698587840155,0.8647875229225429,0.0,0.0,1,0.0,1
0.34768819950218116,0.8688051108077132,0.0,0.0,1,0.0,1
0.3548164516948526,0.7670532465685717,0.0,0.0,1,0.0,1
0.20220695011642148,0.8934079171456334,0.0,0.0,1,0.0,1
0.2306956673629174,0.8041247715134876,0.0,0.0,1,0.0,1
0.1715152008449796,0.753489019303981,0.0,0.0,1,0.0,1
0.3018493365514703,0.9614843598691311,0.0,0.0,1,0.0,1
0.18507398355688567,0.7692744793080274,0.0,0.0,1,0.0,1
0.25431838990502903,0.89959290632156,0.0,0.0,1,0.0,1
0.3259188950418317,0.9231765221353682,0.0,0.0,1,0.0,1
0.21777053699966512,0.7813941892703279,0.0,0.0,1,0.0,1
0.30953572657086836,0.9209435826126464,0.0,0.0,1,0.0,1
0.3240159430832384,0.8510333457316845,0.0,0.0,1,0.0,1
0.156268193350582,0.7578044777597897,0.0,0.0,1,0.0,1
0.2007325710459474,0.8674288828468093,0.0,0.0,1,0.0,1
0.18024140972845637,0.9999775410739082,0.0,0.0,1,0.0,1
0.19880865467992126,0.9770987086193514,0.0,0.0,1,0.0,1
0.26749299339234084,0.8806814892601549,0.0,0.0,1,0.0,1
0.36356776069265484,0.9328080942612579,0.0,0.0,1,0.0,1
0.31769005628287683,0.9369351075206303,0.0,0.0,1,0.0,1
0.2132864596018157,0.8487087660998612,0.0,0.0,1,0.0,1
0.27177203180107595,0.9915719507941438,0.0,0.0,1,0.0,1
0.24755110214975262,0.8467546083680386,0.0,0.0,1,0.0,1
0.15489166597839021,0.8480220400092499,0.0,0.0,1,0.0,1
0.3036187929107111,0.89946925115298,0.0,0.0,1,0.0,1
0.33184186481938877,0.9321888279566571,0.0,0.0,1,0.0,1
0.2707729849287797,0.9840829383218982,0.0,0.0,1,0.0,1
0.23456198167756256,0.8640894892469783,0.0,0.0,1,0.0,1
0.2631900726020418,0.7977671874548817,0.0,0.0,1,0.0,1
0.3607076149317686,0.972423809321457,0.0,0.0,1,0.0,1
0.159138110343408,0.9892101762516949,0.0,0.0,1,0.0,1
0.22027136997068175,0.9486177970743359,0.0,0.0,1,0.0,1
0.20011826422616155,0.9313851680298317,0.0,0.0,1,0.0,1
0.24631364354473237,0.9930137264870282,0.0,0.0,1,0.0,1
0.1772771231212588,0.9073324861186082,0.0,0.0,1,0.0,1
0.34811188025782824,0.9644867022578523,0.0,0.0,1,0.0,1
0.1698678103834684,0.8772067051963013,0.0,0.0,1,0.0,1
0.34132268963083423,0.7547033553230497,0.0,0.0,1,0.0,1
0.308195798110027,0.8026707718752606,0.0,0.0,1,0.0,1
0.27391913948111246,0.8293767840601798,0.0,0.0,1,0.0,1
0.1688583922785557,0.946382692110627,0.0,0.0,1,0.0,1
0.30170380385886175,0.9062101318507014,0.0,0.0,1,0.0,1
0.3051096509589921,0.9240247183483792,0.0,0.0,1,0.0,1
0.18161755462144852,0.8543695049270772,0.0,0.0,1,0.0,1
0.17445047422886537,0.8407626938027719,0.0,0.0,1,0.0,1
0.1876293008650805,0.8564727615062524,0.0,0.0,1,0.0,1
0.2706096737227179,0.8254961648171953,0.0,0.0,1,0.0,1
0.3569928513497742,0.7846514586124004,0.0,0.0,1,0.0,1
0.30548013608301383,0.9272954389166801,0.0,0.0,1,0.0,1
0.28780155261067925,0.8214247110005016,0.0,0.0,1,0.0,1
0.26162530880192275,0.8655632133815437,0.0,0.0,1,0.0,1
0.2810793655544452,0.853265288775749,0.0,0.0,1,0.0,1
0.21378971582003242,0.915321310639789,0.0,0.0,1,0.0,1
0.2499144785870236,0.7754584252721569,0.0,0.0,1,0.0,1
0.24460865485552644,0.8731750622924533,0.0,0.0,1,0.0,1
0.32628934873561555,0.8379787859524871,0.0,0.0,1,0.0,1
0.2054349208591179,0.9010601502355613,0.0,0.0,1,0.0,1
0.1748306691042387,0.891401448101612,0.0,0.0,1,0.0,1
0.31479607812725496,0.8783208339526304,0.0,0.0,1,0.0,1
0.23991402649289245,0.7572213404738715,0.0,0.0,1,0.0,1
0.2092137501663861,0.8819499213399004,0.0,0.0,1,0.0,1
0.3546530181862506,0.9668908209944226,0.0,0.0,1,0.0,1
